,0
192,12545979
193,2856954
194,371784
195,67743
196,1633208
197,405904
198,24704837
199,10763520
200,1359
201,21689062
202,14856291
203,623088
204,92921203
205,2005142
206,253184
207,3012615
208,11107431
209,9039891
210,2484230
211,47836282
212,1988546
213,642157
214,39282227
215,32492859
216,20706452
217,727119
218,3326885
219,102314823
220,76916
221,1036737
222,16209459
223,1404061
224,73257045
225,547750
226,25183
227,13539709
228,2410795
229,12320845
230,17695781
231,60794
232,391963
233,43787265
234,20435
235,2386251
236,1924733
237,1050616
238,1828784
239,49275340
240,39491975
241,441366
242,6788692
243,24011188
244,52767889
245,3444895
246,2000105
247,725223
248,5043620
249,14915773
250,17956913
251,6170998
252,466440
253,58032443
254,186848418
255,12044087
256,1349
257,2410914
258,270128
259,20056
260,4515719
261,57520
262,2450846
263,11901145
264,4438438
265,5711695
266,3703184
267,4333394
268,151971
269,9868
270,5059608
271,21626
272,36457627
273,739711
274,1200481
275,28087155
276,14051361
277,1274420
278,386166
279,26284
280,260136
281,26972
282,3502600
283,3500
284,305136
285,1163056
286,7189808
287,13367624
288,2419031
289,3292
290,13031
291,17395520
292,8891623
293,9601092
294,255599
295,24262
296,2000022
297,424284
298,1534584
299,3351
300,2806359
301,82774
302,13960394
303,15499454
304,713143
305,547207
306,55188
307,2010613
308,181507
309,125569
310,137260
311,78935
312,22835787
313,32427
314,2705
315,268461
316,3033623
317,3300000
318,71760
319,44381
320,1257275
321,364716
322,43796
323,1635117
324,159218
325,36856
326,24708
327,199767
328,18779
329,164346
330,58403
331,6352306
332,50168
333,81089
334,2032018
335,94812
336,36733909
337,15942628
338,280668
339,11146270
340,51456
341,401463
342,19005109
343,1252960
344,6921
345,34117
346,485603
347,15856
348,1110522
349,322421
350,340222
351,148568
352,19131246
353,354103
354,11255
355,2470979
356,236799
357,4282
358,29077547
359,400961
360,15849
361,50868
362,20666
363,237709
364,500101
365,2846257
366,44330
367,24313888
368,251837
369,20013
370,84703
371,185576
372,210091
373,43037835
374,6291
375,3190
376,6424420
377,5123
378,75331600
379,31378
380,27100031
381,39191
382,11650
383,297195
384,58979
385,24537621
386,23833
387,3168978
388,705274
389,732793
390,10128
391,2277396
392,13967
393,242734
394,10253
395,12046526
396,6133
397,4405
398,705308
399,57188
400,36527
401,40713082
402,29450
403,15126
404,34482
405,18344729
406,24078196
407,184495
408,176484651
409,360931
410,10881
411,578717
412,281245
413,10867104
414,15351455
415,149250
416,24808
417,7699452
418,9277
419,32720065
420,138039
421,1963207
422,80657
423,151507
424,1921657
425,6839
426,23481
427,183602
428,341221
429,250863268
430,17181
431,15745
432,903018
433,104965
434,5529144
435,63944
436,25824
437,8872
438,76056
439,183920
440,87400
441,121772
442,9423445
443,757195
444,17985893
445,117235147
446,14905
447,3626883
448,102140
449,15241
450,400713
451,139692
452,33823
453,3573673
454,3469224
455,694410
456,9163
457,50294317
458,7100177
459,2577830
460,28288
461,34222
462,56386759
463,207825
464,259766572
465,242829261
466,65090
467,7768
468,6857733
469,74103820
470,32016
471,1885718
472,6517
473,15532
474,10017
475,1883811
476,342667
477,58620973
478,412845172
479,2676410
480,74494
481,16118
482,41265
483,882267
484,7009668
485,3909002
486,95011339
487,90679
488,40007742
489,26673242
490,154696080
491,24057
492,1494399
493,33405481
494,460998507
495,51545952
496,18344729
497,134529403
498,67505
499,4005941
500,155475
501,4719928
502,3106559
503,197171806
504,85154
505,68706993
506,12544
507,7532911
508,80115
509,69915
510,95059709
511,7412216
512,1650
513,172605
514,55125
515,1044212
516,2982011
517,150277
518,5939449
519,5006
520,33405481
521,1082124
522,34580201
523,31841299
524,22168
525,41292551
526,4018771
527,1591034
528,164615351
529,54234062
530,22231658
531,26597
532,24313888
533,31011732
534,10137502
535,872252
536,190022
537,903986
538,27349
539,4159986
540,21686547
541,8224288
542,60818
543,24602291
544,68540777
545,57563264
546,2160710
547,353007020
548,35061555
549,1172840
550,56386759
551,5677
552,229922
553,5775076
554,49988
555,1069334
556,11682205
557,6260
558,16738
559,16738
560,82280579
561,15545943
562,178406268
563,64167069
564,537589
565,126477084
566,9317021
567,10867104
568,32751093
569,8462
570,176654505
571,71158
572,69268230
573,3814868
574,107977
575,4038912
576,39359
577,69613
578,5268
579,56131
580,8297
581,70794
582,1151941
583,105344029
584,110048
585,57041866
586,997437
587,118311368
588,289885
589,21845719
590,5519569
591,33405481
592,35014192
593,390659
594,1063163
595,33405481
596,17142080
597,21706101
598,21302340
599,21590086
600,32116746
601,21348
602,34393507
603,15974
604,2000000
605,490131
606,80197993
607,356921711
608,154659
609,27779426
610,43869350
611,126631277
612,75994
613,25405445
614,25754284
615,5610280
616,1605
617,537589
618,11220670
619,4719695
620,30932
621,396760
622,129265
623,2541854
624,58853106
625,459836
626,197171806
627,188565
628,3753929
629,29258
630,4461
