,0
297,12.0
298,73.0
299,90.0
300,48.0
301,20.0
302,96.0
303,88.0
304,92.0
305,87.0
306,67.0
307,70.0
308,89.0
309,82.0
310,81.0
311,59.0
312,94.0
313,67.0
314,64.0
315,52.0
316,31.0
317,98.0
318,0.0
319,37.0
320,50.0
321,87.0
322,98.0
323,91.0
324,88.0
325,36.0
326,92.0
327,50.0
328,86.0
329,81.0
330,84.0
331,87.0
332,75.0
333,72.0
334,79.0
335,81.0
336,47.0
337,70.0
338,82.0
339,76.0
340,82.0
341,80.0
342,97.0
343,93.0
344,88.0
345,73.0
346,89.0
347,50.0
348,53.0
349,34.0
350,86.0
351,94.0
352,19.0
353,93.0
354,97.0
355,76.0
356,12.0
357,50.0
358,89.0
359,86.0
360,93.0
361,61.0
362,84.0
363,96.0
364,20.0
365,87.0
366,97.0
367,71.0
368,94.0
369,78.0
370,89.0
371,67.0
372,93.0
373,90.0
374,72.0
375,100.0
376,86.0
377,47.0
378,75.0
379,96.0
380,85.0
381,0.0
382,66.0
383,100.0
384,86.0
385,93.0
386,54.0
387,100.0
388,87.0
389,100.0
390,89.0
391,17.0
392,100.0
393,61.0
394,75.0
395,66.0
396,100.0
397,97.0
398,33.0
399,88.0
400,84.0
401,12.0
402,83.0
403,98.0
404,89.0
405,91.0
406,83.0
407,62.0
408,98.0
409,27.0
410,86.0
411,45.0
412,83.0
413,0.0
414,71.0
415,63.0
416,95.0
417,85.0
418,90.0
419,59.0
420,50.0
421,90.0
422,70.0
423,53.0
424,100.0
425,49.0
426,58.0
427,32.0
428,41.0
429,74.0
430,36.0
431,94.0
432,49.0
433,90.0
434,96.0
435,92.0
436,80.0
437,76.0
438,83.0
439,100.0
440,79.0
441,64.0
442,23.0
443,98.0
444,71.0
445,26.0
446,74.0
447,58.0
448,73.0
449,27.0
450,13.0
451,61.0
452,83.0
453,92.0
454,79.0
455,76.0
456,27.0
457,90.0
458,64.0
459,26.0
460,59.0
461,23.0
462,91.0
463,79.0
464,23.0
465,21.0
466,64.0
467,44.0
468,52.0
469,83.0
470,88.0
471,29.0
472,39.0
473,46.0
474,20.0
475,22.0
476,43.0
477,37.0
478,80.0
479,83.0
480,60.0
481,54.0
482,98.0
483,73.0
484,67.0
485,56.0
486,70.0
487,73.0
488,66.0
489,92.0
490,40.0
491,82.0
492,35.0
493,94.0
494,91.0
495,96.0
496,80.0
497,63.0
498,76.0
499,55.0
500,85.0
501,53.0
502,69.0
503,81.0
504,80.0
505,98.0
506,26.0
507,61.0
508,93.0
509,90.0
510,61.0
511,25.0
512,79.0
513,12.0
514,46.0
515,19.0
516,68.0
517,72.0
518,91.0
519,58.0
520,89.0
521,20.0
522,15.0
523,93.0
524,55.0
525,97.0
526,53.0
527,53.0
528,98.0
529,83.0
530,78.0
531,84.0
532,79.0
533,93.0
534,28.0
535,100.0
536,53.0
537,96.0
538,98.0
539,79.0
540,84.0
541,12.0
542,76.0
543,78.0
544,82.0
545,89.0
546,53.0
547,72.0
548,49.0
549,85.0
550,14.0
551,66.0
552,92.0
553,86.0
554,52.0
555,8.0
556,100.0
557,87.0
558,96.0
559,88.0
560,62.0
561,33.0
562,67.0
563,45.0
564,66.0
565,8.0
566,76.0
567,74.0
568,60.0
569,9.0
570,77.0
571,91.0
572,78.0
573,88.0
574,72.0
575,90.0
576,39.0
577,83.0
578,72.0
579,90.0
580,72.0
581,31.0
582,78.0
583,64.0
584,40.0
585,27.0
586,26.0
587,34.0
588,52.0
589,33.0
590,56.0
591,82.0
592,63.0
593,50.0
594,47.0
595,84.0
596,83.0
597,84.0
598,79.0
599,52.0
600,14.0
601,49.0
602,100.0
603,9.0
604,50.0
605,20.0
606,33.0
607,74.0
608,52.0
609,94.0
610,79.0
611,85.0
